ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
1027206895794000,544940465655266,"Kansas House Republicans",2024-08-29,2024-08-29,,"Republican House Campaign Committee, David Buehler, Treasurer","Laura Williams has a record of delivering bi-partisan results for Kansas families. Whether it's historic tax relief, protecting our kids from fentanyl, or record-breaking investments in education, Laura Williams is working for us. Vote Laura Williams for State Representative on November 5th!","Laura Williams for Kansas House",www.kshouse.gop,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003534},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003534},{""age"":""25-34"",""gender"":""male"",""percentage"":0.063604},{""age"":""25-34"",""gender"":""female"",""percentage"":0.091873},{""age"":""35-44"",""gender"":""female"",""percentage"":0.173145},{""age"":""45-54"",""gender"":""male"",""percentage"":0.091873},{""age"":""45-54"",""gender"":""female"",""percentage"":0.155477},{""age"":""65+"",""gender"":""female"",""percentage"":0.081272},{""age"":""55-64"",""gender"":""female"",""percentage"":0.088339},{""age"":""35-44"",""gender"":""male"",""percentage"":0.091873},{""age"":""65+"",""gender"":""male"",""percentage"":0.031802},{""age"":""18-24"",""gender"":""female"",""percentage"":0.031802},{""age"":""55-64"",""gender"":""male"",""percentage"":0.070671},{""age"":""18-24"",""gender"":""male"",""percentage"":0.021201}","{""region"":""Kansas"",""percentage"":1}",facebook,"lower_bound: 1001, upper_bound: 5000",en
824184593156856,544940465655266,"Kansas House Republicans",2024-08-29,2024-08-29,,"Republican House Campaign Committee, David Buehler, Treasurer","Laura Williams has a record of delivering bi-partisan results for Kansas families. Whether it's historic tax relief, protecting our kids from fentanyl, or record-breaking investments in education, Laura Williams is working for us. Vote Laura Williams for State Representative on November 5th!","Laura Williams for Kansas House",www.kshouse.gop,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,facebook,"lower_bound: 1001, upper_bound: 5000",en
865809595075192,544940465655266,"Kansas House Republicans",2024-08-29,2024-08-29,,"Republican House Campaign Committee, David Buehler, Treasurer","Laura Williams has a record of delivering bi-partisan results for Kansas families. Whether it's historic tax relief, protecting our kids from fentanyl, or record-breaking investments in education, Laura Williams is working for us. Vote Laura Williams for State Representative on November 5th!","Laura Williams for Kansas House",kshouse.gop,"Proud Mom Small Business Owner Community Advocate Meet Laura Laura Williams is a proud mom, small business owner, and community advocate. She attended Shawnee Mission schools and graduated from KU, so she has deep roots in our community and has dedicated herself to serving others. Laura and her husb...","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,facebook,"lower_bound: 1001, upper_bound: 5000",en
444308685304736,544940465655266,"Kansas House Republicans",2024-08-29,2024-08-29,,"Republican House Campaign Committee, David Buehler, Treasurer","Laura Williams has a record of delivering bi-partisan results for Kansas families. Whether it's historic tax relief, protecting our kids from fentanyl, or record-breaking investments in education, Laura Williams is working for us. Vote Laura Williams for State Representative on November 5th!","Laura Williams for Kansas House",kshouse.gop,"Proud Mom Small Business Owner Community Advocate Meet Laura Laura Williams is a proud mom, small business owner, and community advocate. She attended Shawnee Mission schools and graduated from KU, so she has deep roots in our community and has dedicated herself to serving others. Laura and her husb...","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004057},{""age"":""18-24"",""gender"":""male"",""percentage"":0.026369},{""age"":""55-64"",""gender"":""male"",""percentage"":0.028398},{""age"":""35-44"",""gender"":""male"",""percentage"":0.131846},{""age"":""18-24"",""gender"":""female"",""percentage"":0.052738},{""age"":""35-44"",""gender"":""female"",""percentage"":0.168357},{""age"":""65+"",""gender"":""female"",""percentage"":0.020284},{""age"":""45-54"",""gender"":""male"",""percentage"":0.099391},{""age"":""45-54"",""gender"":""female"",""percentage"":0.079108},{""age"":""25-34"",""gender"":""male"",""percentage"":0.158215},{""age"":""25-34"",""gender"":""female"",""percentage"":0.162272},{""age"":""65+"",""gender"":""male"",""percentage"":0.020284},{""age"":""55-64"",""gender"":""female"",""percentage"":0.040568},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004057},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002028},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002028}","{""region"":""Kansas"",""percentage"":1}",facebook,"lower_bound: 1001, upper_bound: 5000",en
1057405859065679,345653475580468,"Don Huffines",2024-08-29,2024-08-29,2024-08-30,"Don Huffines","Mexico deliberately leaves the border unsecured, using it as a relief valve for unemployed labor that takes billions of dollars from the Texas economy and pumps it into Mexico.

The Texas legislature should ban all money transfers by illegal aliens!",,,,"lower_bound: 6000, upper_bound: 6999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000508},{""age"":""65+"",""gender"":""female"",""percentage"":0.133977},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001524},{""age"":""25-34"",""gender"":""female"",""percentage"":0.008977},{""age"":""18-24"",""gender"":""female"",""percentage"":0.002879},{""age"":""45-54"",""gender"":""female"",""percentage"":0.063178},{""age"":""25-34"",""gender"":""male"",""percentage"":0.055894},{""age"":""55-64"",""gender"":""male"",""percentage"":0.182588},{""age"":""35-44"",""gender"":""male"",""percentage"":0.108401},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001694},{""age"":""45-54"",""gender"":""male"",""percentage"":0.145664},{""age"":""65+"",""gender"":""male"",""percentage"":0.136518},{""age"":""55-64"",""gender"":""female"",""percentage"":0.105183},{""age"":""35-44"",""gender"":""female"",""percentage"":0.027947},{""age"":""18-24"",""gender"":""male"",""percentage"":0.023205},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000847},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000847},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000169}","{""region"":""Texas"",""percentage"":1}",instagram,"lower_bound: 100001, upper_bound: 500000",en
1271846973989720,345653475580468,"Don Huffines",2024-08-29,2024-08-29,2024-08-30,"Don Huffines","Mexico deliberately leaves the border unsecured, using it as a relief valve for unemployed labor that takes billions of dollars from the Texas economy and pumps it into Mexico.

The Texas legislature should ban all money transfers by illegal aliens!",,,,"lower_bound: 25000, upper_bound: 29999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001054},{""age"":""25-34"",""gender"":""male"",""percentage"":0.018595},{""age"":""18-24"",""gender"":""male"",""percentage"":0.001106},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001264},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002107},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000579},{""age"":""18-24"",""gender"":""female"",""percentage"":0.000474},{""age"":""45-54"",""gender"":""female"",""percentage"":0.03308},{""age"":""65+"",""gender"":""male"",""percentage"":0.260535},{""age"":""25-34"",""gender"":""female"",""percentage"":0.002845},{""age"":""45-54"",""gender"":""male"",""percentage"":0.120523},{""age"":""65+"",""gender"":""female"",""percentage"":0.153498},{""age"":""55-64"",""gender"":""male"",""percentage"":0.230931},{""age"":""35-44"",""gender"":""female"",""percentage"":0.015171},{""age"":""55-64"",""gender"":""female"",""percentage"":0.09213},{""age"":""35-44"",""gender"":""male"",""percentage"":0.066003},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000105}","{""region"":""Unknown"",""percentage"":0.002064},{""region"":""Texas"",""percentage"":0.997936}",facebook,"lower_bound: 100001, upper_bound: 500000",en
925184416290695,192853947249879,"Toby Doeden for South Dakota",2024-08-29,2024-08-29,,"Toby Doeden for South Dakota","The “distinguished” @[100063524293769:2048:Aberdeen American News]

Here are this weeks front pages of their newspaper. 

They snuck in a Sturgis and Watertown Bakery article, but absolutely nothing from ABERDEEN. You know, the City in the name of the Newspaper. 

The fake Aberdeen American News is run by a leftist newspaper conglomerate that owns papers all over the Country. 

They are nothing more than propaganda for the uni-party oligarchy in America.",,,,"lower_bound: 4000, upper_bound: 4999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000298},{""age"":""25-34"",""gender"":""female"",""percentage"":0.025052},{""age"":""25-34"",""gender"":""male"",""percentage"":0.061438},{""age"":""55-64"",""gender"":""female"",""percentage"":0.110349},{""age"":""65+"",""gender"":""female"",""percentage"":0.164927},{""age"":""55-64"",""gender"":""male"",""percentage"":0.128542},{""age"":""45-54"",""gender"":""female"",""percentage"":0.068894},{""age"":""35-44"",""gender"":""female"",""percentage"":0.052789},{""age"":""45-54"",""gender"":""male"",""percentage"":0.109752},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000596},{""age"":""65+"",""gender"":""male"",""percentage"":0.134208},{""age"":""18-24"",""gender"":""male"",""percentage"":0.012228},{""age"":""18-24"",""gender"":""female"",""percentage"":0.008947},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002684},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001789},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002088},{""age"":""35-44"",""gender"":""male"",""percentage"":0.115419}","{""region"":""Unknown"",""percentage"":0.003263},{""region"":""North Dakota"",""percentage"":0.09819},{""region"":""South Dakota"",""percentage"":0.898546}",facebook,"lower_bound: 500001, upper_bound: 1000000",en
875787057267636,275109459009989,"Collar County Courier",2024-08-28,2024-08-28,,"The Collar County Courier","Pennsylvania Senator Bob Casey Jr. is facing criticism after the discovery that he invested in a Chinese fentanyl production company amid the ongoing opioid crisis in PA. https://collarcountycourier.news/senator-bob-casey-reportedly-invests-in-chinese-fentanyl-company/","Senator Bob Casey Reportedly Invests in Chinese Fentanyl Company",collarcountycourier.news,"According to the Drug Enforcement Administration (DEA), the increase in overdose opioid deaths is primarily from illicitly manufactured fentanyl.  According","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004545},{""age"":""55-64"",""gender"":""female"",""percentage"":0.004545},{""age"":""25-34"",""gender"":""female"",""percentage"":0.004545},{""age"":""65+"",""gender"":""female"",""percentage"":0.022727},{""age"":""65+"",""gender"":""male"",""percentage"":0.040909},{""age"":""45-54"",""gender"":""male"",""percentage"":0.045455},{""age"":""18-24"",""gender"":""male"",""percentage"":0.404545},{""age"":""25-34"",""gender"":""male"",""percentage"":0.259091},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.018182},{""age"":""55-64"",""gender"":""male"",""percentage"":0.031818},{""age"":""18-24"",""gender"":""female"",""percentage"":0.077273},{""age"":""35-44"",""gender"":""male"",""percentage"":0.081818},{""age"":""45-54"",""gender"":""female"",""percentage"":0.004545}","{""region"":""Pennsylvania"",""percentage"":0.995455},{""region"":""New Jersey"",""percentage"":0.004545}","facebook,instagram","lower_bound: 1000001",en
364421336721731,275109459009989,"Collar County Courier",2024-08-28,2024-08-28,,"The Collar County Courier","Pennsylvania Senator Bob Casey Jr. is facing criticism after the discovery that he invested in a Chinese fentanyl production company amid the ongoing opioid crisis in PA. https://collarcountycourier.news/senator-bob-casey-reportedly-invests-in-chinese-fentanyl-company/","Senator Bob Casey Reportedly Invests in Chinese Fentanyl Company",collarcountycourier.news,"According to the Drug Enforcement Administration (DEA), the increase in overdose opioid deaths is primarily from illicitly manufactured fentanyl.  According","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001946},{""age"":""18-24"",""gender"":""female"",""percentage"":0.015564},{""age"":""35-44"",""gender"":""female"",""percentage"":0.070039},{""age"":""65+"",""gender"":""male"",""percentage"":0.143969},{""age"":""45-54"",""gender"":""female"",""percentage"":0.050584},{""age"":""35-44"",""gender"":""male"",""percentage"":0.138132},{""age"":""55-64"",""gender"":""female"",""percentage"":0.075875},{""age"":""25-34"",""gender"":""female"",""percentage"":0.025292},{""age"":""55-64"",""gender"":""male"",""percentage"":0.20428},{""age"":""45-54"",""gender"":""male"",""percentage"":0.138132},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003891},{""age"":""65+"",""gender"":""female"",""percentage"":0.070039},{""age"":""25-34"",""gender"":""male"",""percentage"":0.052529},{""age"":""18-24"",""gender"":""male"",""percentage"":0.009728}","{""region"":""Pennsylvania"",""percentage"":0.996101},{""region"":""Unknown"",""percentage"":0.003899}","facebook,instagram","lower_bound: 1000001",en
2443059905899580,275109459009989,"Collar County Courier",2024-08-28,2024-08-28,,"The Collar County Courier","Pennsylvania Senator Bob Casey Jr. is facing criticism after the discovery that he invested in a Chinese fentanyl production company amid the ongoing opioid crisis in PA. https://collarcountycourier.news/senator-bob-casey-reportedly-invests-in-chinese-fentanyl-company/","Senator Bob Casey Reportedly Invests in Chinese Fentanyl Company",collarcountycourier.news,"According to the Drug Enforcement Administration (DEA), the increase in overdose opioid deaths is primarily from illicitly manufactured fentanyl.  According","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""female"",""percentage"":0.005952},{""age"":""45-54"",""gender"":""male"",""percentage"":0.065476},{""age"":""55-64"",""gender"":""female"",""percentage"":0.125},{""age"":""55-64"",""gender"":""male"",""percentage"":0.303571},{""age"":""65+"",""gender"":""male"",""percentage"":0.25},{""age"":""25-34"",""gender"":""female"",""percentage"":0.005952},{""age"":""65+"",""gender"":""female"",""percentage"":0.208333},{""age"":""35-44"",""gender"":""male"",""percentage"":0.029762},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.005952}","{""region"":""Pennsylvania"",""percentage"":0.982249},{""region"":""Unknown"",""percentage"":0.017751}","facebook,instagram","lower_bound: 1000001",en
